"Year","University","Unit","Code","Degree","Cutoff","DegreeOnly"
2016,"Autónoma de Barcelona","Facultad de Traducción e Interpretación",2500244,"Grado en Estudios de Asia Oriental (Facultad de Traducción e Interpretación)",7.3,"Grado en Estudios de Asia Oriental"
2016,"Autónoma de Barcelona","Facultad de Traducción e Interpretación",2500249,"Grado en Traducción e Interpretación (Facultad de Traducción e Interpretación)",5,"Grado en Traducción e Interpretación"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2500239,"Grado en Historia del Arte (Facultad de Filosofía y Letras)",5,"Grado en Historia del Arte"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2500240,"Grado en Musicología (Facultad de Filosofía y Letras)",5,"Grado en Musicología"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2500241,"Grado en Arqueología (Facultad de Filosofía y Letras)",5,"Grado en Arqueología"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2500243,"Grado en Estudios Clásicos (Facultad de Filosofía y Letras)",5,"Grado en Estudios Clásicos"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2500245,"Grado en Estudios Ingleses (Facultad de Filosofía y Letras)",6.571,"Grado en Estudios Ingleses"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2500246,"Grado en Filosofía (Facultad de Filosofía y Letras)",5,"Grado en Filosofía"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2500247,"Grado en Lengua y Literatura Catalanas (Facultad de Filosofía y Letras)",5,"Grado en Lengua y Literatura Catalanas"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2500248,"Grado en Lengua y Literatura Españolas (Facultad de Filosofía y Letras)",5,"Grado en Lengua y Literatura Españolas"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2500501,"Grado en Historia (Facultad de Filosofía y Letras)",5,"Grado en Historia"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2501792,"Grado en Estudios de Catalán y de Clásicas (Facultad de Filosofía y Letras)",5,"Grado en Estudios de Catalán y de Clásicas"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2501801,"Grado en Estudios de Catalán y Español (Facultad de Filosofía y Letras)",5,"Grado en Estudios de Catalán y Español"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2501802,"Grado en Estudios de Español y de Clásicas (Facultad de Filosofía y Letras)",5,"Grado en Estudios de Español y de Clásicas"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2501818,"Grado en Estudios de Francés y Catalán (Facultad de Filosofía y Letras)",5,"Grado en Estudios de Francés y Catalán"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2501856,"Grado en Estudios de Francés y de Clásicas (Facultad de Filosofía y Letras)",5,"Grado en Estudios de Francés y de Clásicas"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2501857,"Grado en Estudios de Francés y Español (Facultad de Filosofía y Letras)",5,"Grado en Estudios de Francés y Español"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2501902,"Grado en Estudios de Inglés y Catalán (Facultad de Filosofía y Letras)",5,"Grado en Estudios de Inglés y Catalán"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2501907,"Grado en Estudios de Inglés y de Clásicas (Facultad de Filosofía y Letras)",5,"Grado en Estudios de Inglés y de Clásicas"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2501910,"Grado en Estudios de Inglés y Español (Facultad de Filosofía y Letras)",5.492,"Grado en Estudios de Inglés y Español"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2501913,"Grado en Estudios de Inglés y Francés (Facultad de Filosofía y Letras)",5,"Grado en Estudios de Inglés y Francés"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2502533,"Grado en Estudios Franceses (Facultad de Filosofía y Letras)",5,"Grado en Estudios Franceses"
2016,"Autónoma de Barcelona","Facultad de Filosofía y Letras",2502758,"Grado en Humanidades (Facultad de Filosofía y Letras)",5,"Grado en Humanidades"
2016,"Autónoma de Barcelona","Escuela Massana. Centro Municipal de Arte y Diseño",2501571,"Grado en Artes y Diseño (Escuela Massana. Centro Municipal de Arte y Diseño)",5,"Grado en Artes y Diseño"
2016,"Autónoma de Barcelona","EINA. Centro Universitario de Diseño y Arte",2500242,"Grado en Diseño (EINA. Centro Universitario de Diseño y Arte)",5,"Grado en Diseño"
2016,"Autónoma de Barcelona","Facultad de Medicina",2500891,"Grado en Enfermería (Facultad de Medicina)",10.324,"Grado en Enfermería"
2016,"Autónoma de Barcelona","Facultad de Medicina",2500892,"Grado en Fisioterapia (Facultad de Medicina)",10.359,"Grado en Fisioterapia"
2016,"Autónoma de Barcelona","Facultad de Medicina",2502442,"Grado en Medicina (Facultad de Medicina)",12.364,"Grado en Medicina"
2016,"Autónoma de Barcelona","Escuela Universitaria de Enfermería del Hospital de la Santa Creu i San Pau",2500891,"Grado en Enfermería (Escuela Universitaria de Enfermería del Hospital de la Santa Creu i San Pau)",8.257,"Grado en Enfermería"
2016,"Autónoma de Barcelona","Escuela Universitaria de Enfermería y Fisioterapia Gimbernat",2500891,"Grado en Enfermería (Escuela Universitaria de Enfermería y Fisioterapia Gimbernat)",5,"Grado en Enfermería"
2016,"Autónoma de Barcelona","Escuela Universitaria de Enfermería y Fisioterapia Gimbernat",2500892,"Grado en Fisioterapia (Escuela Universitaria de Enfermería y Fisioterapia Gimbernat)",5,"Grado en Fisioterapia"
2016,"Autónoma de Barcelona","Facultad de Veterinaria",2501925,"Grado en Ciencia y Tecnología de los Alimentos (Facultad de Veterinaria)",7.586,"Grado en Ciencia y Tecnología de los Alimentos"
2016,"Autónoma de Barcelona","Facultad de Veterinaria",2502445,"Grado en Veterinaria (Facultad de Veterinaria)",11.786,"Grado en Veterinaria"
2016,"Autónoma de Barcelona","Escuela Universitaria de Enfermería y Terapia Ocupacional de Terrassa",2500255,"Grado en Terapia Ocupacional (Escuela Universitaria de Enfermería y Terapia Ocupacional de Terrassa)",5,"Grado en Terapia Ocupacional"
2016,"Autónoma de Barcelona","Escuela Universitaria de Enfermería y Terapia Ocupacional de Terrassa",2500891,"Grado en Enfermería (Escuela Universitaria de Enfermería y Terapia Ocupacional de Terrassa)",5.24,"Grado en Enfermería"
2016,"Autónoma de Barcelona","Facultad de Psicología",2500893,"Grado en Logopedia (Facultad de Psicología)",7.652,"Grado en Logopedia"
2016,"Autónoma de Barcelona","Facultad de Psicología",2502443,"Grado en Psicología (Facultad de Psicología)",8.133,"Grado en Psicología"
2016,"Autónoma de Barcelona","Facultad de Biociencias",2501230,"Grado en Ciencias Biomédicas (Facultad de Biociencias)",11.855,"Grado en Ciencias Biomédicas"
2016,"Autónoma de Barcelona","Facultad de Ciencias",2500097,"Grado en Física (Facultad de Ciencias)",10.898,"Grado en Física"
2016,"Autónoma de Barcelona","Facultad de Ciencias",2500149,"Grado en Matemáticas (Facultad de Ciencias)",9.114,"Grado en Matemáticas"
2016,"Autónoma de Barcelona","Facultad de Ciencias",2500254,"Grado en Geología (Facultad de Ciencias)",5,"Grado en Geología"
2016,"Autónoma de Barcelona","Facultad de Ciencias",2501915,"Grado en Ciencias Ambientales (Facultad de Ciencias)",8.334,"Grado en Ciencias Ambientales"
2016,"Autónoma de Barcelona","Facultad de Ciencias",2501919,"Grado en Estadística Aplicada (Facultad de Ciencias)",5,"Grado en Estadística Aplicada"
2016,"Autónoma de Barcelona","Facultad de Ciencias",2501922,"Grado en Nanociencia y Nanotecnología (Facultad de Ciencias)",10.826,"Grado en Nanociencia y Nanotecnología"
2016,"Autónoma de Barcelona","Facultad de Ciencias",2502444,"Grado en Química (Facultad de Ciencias)",8.144,"Grado en Química"
2016,"Autónoma de Barcelona","Facultad de Ciencias",7000050,"Doble grado en Física y Matemáticas (Facultad de Ciencias)",13.147,"Doble grado en Física y Matemáticas"
2016,"Autónoma de Barcelona","Facultad de Ciencias",7000351,"Doble grado en Física y Química (Facultad de Ciencias)",12.29,"Doble grado en Física y Química"
2016,"Autónoma de Barcelona","Facultad de Ciencias",7000415,"Doble grado en Ciencias Ambientales y Geología (Facultad de Ciencias)",6.244,"Doble grado en Ciencias Ambientales y Geología"
2016,"Autónoma de Barcelona","Facultad de Biociencias",2500250,"Grado en Biología (Facultad de Biociencias)",10.628,"Grado en Biología"
2016,"Autónoma de Barcelona","Facultad de Biociencias",2500251,"Grado en Biología Ambiental (Facultad de Biociencias)",10.426,"Grado en Biología Ambiental"
2016,"Autónoma de Barcelona","Facultad de Biociencias",2500252,"Grado en Bioquímica (Facultad de Biociencias)",11.082,"Grado en Bioquímica"
2016,"Autónoma de Barcelona","Facultad de Biociencias",2500253,"Grado en Biotecnología (Facultad de Biociencias)",11.035,"Grado en Biotecnología"
2016,"Autónoma de Barcelona","Facultad de Biociencias",2500502,"Grado en Microbiología (Facultad de Biociencias)",10.978,"Grado en Microbiología"
2016,"Autónoma de Barcelona","Facultad de Biociencias",2500890,"Grado en Genética (Facultad de Biociencias)",11.612,"Grado en Genética"
2016,"Barcelona","Facultad de Economía y Empresa",2500668,"Grado en Economía (Facultad de Economía y Empresa)",6.958,"Grado en Economía"
2016,"Barcelona","Facultad de Economía y Empresa",2500669,"Grado en Estadística (Facultad de Economía y Empresa)",6.61,"Grado en Estadística"
2016,"Barcelona","Facultad de Economía y Empresa",2500903,"Grado en Sociología (Facultad de Economía y Empresa)",5.082,"Grado en Sociología"
2016,"Barcelona","Facultad de Economía y Empresa",2501940,"Grado en Administración y Dirección de Empresas (Facultad de Economía y Empresa)",7.518,"Grado en Administración y Dirección de Empresas"
2016,"Barcelona","Facultad de Economía y Empresa",2502823,"Grado en Empresa Internacional (Facultad de Economía y Empresa)",10.56,"Grado en Empresa Internacional"
2016,"Barcelona","Facultad de Economía y Empresa",7000252,"Doble grado en Administración y Dirección de Empresas y Matemáticas (Facultad de Economía y Empresa)",9.424,"Doble grado en Administración y Dirección de Empresas y Matemáticas"
2016,"Barcelona","Facultad de Economía y Empresa",7000253,"Doble grado en Administración y Dirección de Empresas y Derecho (Facultad de Economía y Empresa)",9.998,"Doble grado en Administración y Dirección de Empresas y Derecho"
2016,"Barcelona","Facultad de Economía y Empresa",7000350,"Doble grado en Economía y Estadística (Facultad de Economía y Empresa)",8.694,"Doble grado en Economía y Estadística"
2016,"Barcelona","Facultad de Derecho",2500289,"Grado en Ciencias Políticas y de la Administración (Facultad de Derecho)",6.616,"Grado en Ciencias Políticas y de la Administración"
2016,"Barcelona","Facultad de Derecho",2500294,"Grado en Criminología (Facultad de Derecho)",7.984,"Grado en Criminología"
2016,"Barcelona","Facultad de Derecho",2500295,"Grado en Derecho (Facultad de Derecho)",8.333,"Grado en Derecho"
2016,"Barcelona","Facultad de Derecho",2500297,"Grado en Relaciones Laborales (Facultad de Derecho)",5,"Grado en Relaciones Laborales"
2016,"Barcelona","Facultad de Derecho",2501237,"Grado en Gestión y Administración Pública (Facultad de Derecho)",5,"Grado en Gestión y Administración Pública"
2016,"Barcelona","Facultad de Derecho",7000254,"Doble grado en Derecho y Ciencias Políticas y de la Administración (Facultad de Derecho)",8.05,"Doble grado en Derecho y Ciencias Políticas y de la Administración"
2016,"Barcelona","Facultad de Derecho",7000395,"Doble grado en Derecho y Gestión y Administración Pública (Facultad de Derecho)",8.056,"Doble grado en Derecho y Gestión y Administración Pública"
2016,"Barcelona","Facultad de Filología",2502587,"Grado en Comunicación e Industrias Culturales (Facultad de Filología)",8.5,"Grado en Comunicación e Industrias Culturales"
2016,"Barcelona","Facultad de Geografía e Historia",2500296,"Grado en Geografía (Facultad de Geografía e Historia)",5,"Grado en Geografía"
2016,"Barcelona","Facultad de Geografía e Historia",2500483,"Grado en Antropología Social y Cultural (Facultad de Geografía e Historia)",5,"Grado en Antropología Social y Cultural"
2016,"Barcelona","Escuela de Hostelería y Turismo-CETT",2500521,"Grado en Turismo (Escuela de Hostelería y Turismo-CETT)",5,"Grado en Turismo"
2016,"Barcelona","Escuela de Hostelería y Turismo-CETT",2503006,"Grado en Ciencias Culinarias y Gastronómicas (Escuela de Hostelería y Turismo-CETT)",5.084,"Grado en Ciencias Culinarias y Gastronómicas"
2016,"Barcelona","Escuela Superior de Relaciones Públicas",2500670,"Grado en Publicidad y Relaciones Públicas (Escuela Superior de Relaciones Públicas)",8.012,"Grado en Publicidad y Relaciones Públicas"
2016,"Barcelona","Facultad de Biblioteconomia y Documentación",2500507,"Grado en Información y Documentación (Facultad de Biblioteconomia y Documentación)",5,"Grado en Información y Documentación"
2016,"Barcelona","Facultad de Biblioteconomia y Documentación",2501577,"Grado en Comunicación Audiovisual (Facultad de Biblioteconomia y Documentación)",9.68,"Grado en Comunicación Audiovisual"
2016,"Barcelona","Facultad de Biblioteconomia y Documentación",7000378,"Doble grado en Comunicación audiovisual e Información y documentación (Facultad de Biblioteconomia y Documentación)",9.116,"Doble grado en Comunicación audiovisual e Información y documentación"
2016,"Barcelona","Instituto de Seguridad Pública de Catalunya",2503001,"Grado en Seguridad (Instituto de Seguridad Pública de Catalunya)",6.492,"Grado en Seguridad"
2016,"Barcelona","Escuela Superior de Comercio y Distribución (ESCODI)",2503190,"Grado en Comercio y Distribución (Escuela Superior de Comercio y Distribución (ESCODI))",5,"Grado en Comercio y Distribución"
2016,"Barcelona","Facultad de Educación",2500290,"Grado en Maestro de Educación Infantil (Facultad de Educación)",8.568,"Grado en Maestro de Educación Infantil"
2016,"Barcelona","Facultad de Educación",2500291,"Grado en Maestro de Educación Primaria (Facultad de Educación)",7.94,"Grado en Maestro de Educación Primaria"
2016,"Barcelona","Facultad de Educación",2500292,"Grado en Educación Social (Facultad de Educación)",8.571,"Grado en Educación Social"
2016,"Barcelona","Facultad de Educación",2500293,"Grado en Pedagogía (Facultad de Educación)",6.94,"Grado en Pedagogía"
2016,"Barcelona","Facultad de Educación",2500482,"Grado en Trabajo Social (Facultad de Educación)",7.408,"Grado en Trabajo Social"
2016,"Barcelona","Facultad de Educación",7000412,"Doble grado en Educación Infantil y Educación Primaria (Facultad de Educación)",10.445,"Doble grado en Educación Infantil y Educación Primaria"
2016,"Barcelona","Facultad de Medicina",2502447,"Grado en Ingeniería Biomédica (Facultad de Medicina)",11.808,"Grado en Ingeniería Biomédica"
2016,"Barcelona","Facultad de Matemáticas",2500299,"Grado en Ingeniería Informática (Facultad de Matemáticas)",6.833,"Grado en Ingeniería Informática"
2016,"Barcelona","Facultad de Matemáticas",7000095,"Doble grado en Matemáticas e Ingeniería Informática (Facultad de Matemáticas)",11.062,"Doble grado en Matemáticas e Ingeniería Informática"
